Year	Month	Day	Hour	Minute	DOY	TOD	DEC	Ta
2019	1	23	2	30	23	2.5	23.10417	-9999.00
2019	1	23	3	30	23	3.5	23.14583	-9999.00
2019	1	23	4	30	23	4.5	23.18750	-9999.00
2019	1	23	5	30	23	5.5	23.22917	-9999.00
2019	1	23	6	30	23	6.5	23.27083	-9999.00
2019	1	23	7	30	23	7.5	23.31250	-9999.00
2019	1	23	8	30	23	8.5	23.35417	5.38
2019	1	23	9	30	23	9.5	23.39583	8.28
2019	1	23	10	30	23	10.5	23.43750	10.53
2019	1	23	11	30	23	11.5	23.47917	11.77
2019	1	23	12	30	23	12.5	23.52083	12.99
2019	1	23	13	30	23	13.5	23.56250	13.71
2019	1	23	14	30	23	14.5	23.60417	14.08
2019	1	23	15	30	23	15.5	23.64583	14.18
2019	1	23	16	30	23	16.5	23.68750	13.64
2019	1	23	17	30	23	17.5	23.72917	11.81
2019	1	23	18	30	23	18.5	23.77083	10.52
2019	1	23	19	30	23	19.5	23.81250	9.59
2019	1	23	20	30	23	20.5	23.85417	8.59
2019	1	23	21	30	23	21.5	23.89583	7.42
2019	1	23	22	30	23	22.5	23.93750	-9999.00
2019	1	23	23	30	23	23.5	23.97917	-9999.00
2019	1	24	0	30	24	0.5	24.02083	-9999.00
2019	1	24	1	30	24	1.5	24.06250	-9999.00
2019	1	24	2	30	24	2.5	24.10417	-9999.00
2019	1	24	3	30	24	3.5	24.14583	-9999.00
2019	1	24	4	30	24	4.5	24.18750	-9999.00
2019	1	24	5	30	24	5.5	24.22917	-9999.00
2019	1	24	6	30	24	6.5	24.27083	2.72
2019	1	24	7	30	24	7.5	24.31250	2.69
2019	1	24	8	30	24	8.5	24.35417	5.09
2019	1	24	9	30	24	9.5	24.39583	7.88
2019	1	24	10	30	24	10.5	24.43750	10.23
2019	1	24	11	30	24	11.5	24.47917	11.79
2019	1	24	12	30	24	12.5	24.52083	12.73
2019	1	24	13	30	24	13.5	24.56250	13.53
2019	1	24	14	30	24	14.5	24.60417	14.23
2019	1	24	15	30	24	15.5	24.64583	14.51
2019	1	24	16	30	24	16.5	24.68750	14.50
2019	1	24	17	30	24	17.5	24.72917	13.11
2019	1	24	18	30	24	18.5	24.77083	9.24
2019	1	24	19	30	24	19.5	24.81250	7.73
2019	1	24	20	30	24	20.5	24.85417	7.45
2019	1	24	21	30	24	21.5	24.89583	6.67
2019	1	24	22	30	24	22.5	24.93750	5.56
2019	1	24	23	30	24	23.5	24.97917	5.91
2019	1	25	0	30	25	0.5	25.02083	-9999.00
2019	1	25	1	30	25	1.5	25.06250	-9999.00
2019	1	25	2	30	25	2.5	25.10417	-9999.00
2019	1	25	3	30	25	3.5	25.14583	-9999.00
2019	1	25	4	30	25	4.5	25.18750	-9999.00
2019	1	25	5	30	25	5.5	25.22917	-9999.00
2019	1	25	6	30	25	6.5	25.27083	-9999.00
2019	1	25	7	30	25	7.5	25.31250	-9999.00
2019	1	25	8	30	25	8.5	25.35417	-9999.00
2019	1	25	9	30	25	9.5	25.39583	6.97
2019	1	25	10	30	25	10.5	25.43750	9.38
2019	1	25	11	30	25	11.5	25.47917	11.40
2019	1	25	12	30	25	12.5	25.52083	12.89
2019	1	25	13	30	25	13.5	25.56250	14.39
2019	1	25	14	30	25	14.5	25.60417	15.21
2019	1	25	15	30	25	15.5	25.64583	15.60
2019	1	25	16	30	25	16.5	25.68750	15.55
2019	1	25	17	30	25	17.5	25.72917	13.80
2019	1	25	18	30	25	18.5	25.77083	10.38
2019	1	25	19	30	25	19.5	25.81250	8.20
2019	1	25	20	30	25	20.5	25.85417	6.88
2019	1	25	21	30	25	21.5	25.89583	6.40
2019	1	25	22	30	25	22.5	25.93750	5.86
2019	1	25	23	30	25	23.5	25.97917	5.88
2019	1	26	0	30	26	0.5	26.02083	5.77
2019	1	26	1	30	26	1.5	26.06250	5.65
2019	1	26	2	30	26	2.5	26.10417	5.61
2019	1	26	3	30	26	3.5	26.14583	5.59
2019	1	26	4	30	26	4.5	26.18750	4.22
2019	1	26	5	30	26	5.5	26.22917	3.92
2019	1	26	6	30	26	6.5	26.27083	3.89
2019	1	26	7	30	26	7.5	26.31250	4.76
2019	1	26	8	30	26	8.5	26.35417	6.83
2019	1	26	9	30	26	9.5	26.39583	9.86
2019	1	26	10	30	26	10.5	26.43750	12.44
2019	1	26	11	30	26	11.5	26.47917	14.10
2019	1	26	12	30	26	12.5	26.52083	15.31
2019	1	26	13	30	26	13.5	26.56250	16.20
2019	1	26	14	30	26	14.5	26.60417	15.92
2019	1	26	15	30	26	15.5	26.64583	15.63
2019	1	26	16	30	26	16.5	26.68750	14.76
2019	1	26	17	30	26	17.5	26.72917	13.45
2019	1	26	18	30	26	18.5	26.77083	11.19
2019	1	26	19	30	26	19.5	26.81250	9.42
2019	1	26	20	30	26	20.5	26.85417	9.09
2019	1	26	21	30	26	21.5	26.89583	-9999.00
2019	1	26	22	30	26	22.5	26.93750	-9999.00
2019	1	26	23	30	26	23.5	26.97917	-9999.00
2019	1	27	0	30	27	0.5	27.02083	-9999.00
2019	1	27	1	30	27	1.5	27.06250	7.16
2019	1	27	2	30	27	2.5	27.10417	6.86
2019	1	27	3	30	27	3.5	27.14583	6.39
2019	1	27	4	30	27	4.5	27.18750	6.07
2019	1	27	5	30	27	5.5	27.22917	5.77
2019	1	27	6	30	27	6.5	27.27083	5.44
2019	1	27	7	30	27	7.5	27.31250	5.17
2019	1	27	8	30	27	8.5	27.35417	6.66
2019	1	27	9	30	27	9.5	27.39583	10.32
2019	1	27	10	30	27	10.5	27.43750	12.75
2019	1	27	11	30	27	11.5	27.47917	14.62
2019	1	27	12	30	27	12.5	27.52083	16.46
2019	1	27	13	30	27	13.5	27.56250	17.69
2019	1	27	14	30	27	14.5	27.60417	18.45
2019	1	27	15	30	27	15.5	27.64583	18.73
2019	1	27	16	30	27	16.5	27.68750	18.26
2019	1	27	17	30	27	17.5	27.72917	15.34
2019	1	27	18	30	27	18.5	27.77083	12.50
2019	1	27	19	30	27	19.5	27.81250	9.72
2019	1	27	20	30	27	20.5	27.85417	9.86
2019	1	27	21	30	27	21.5	27.89583	10.00
2019	1	27	22	30	27	22.5	27.93750	9.31
2019	1	27	23	30	27	23.5	27.97917	8.82
2019	1	28	0	30	28	0.5	28.02083	8.65
2019	1	28	1	30	28	1.5	28.06250	9.14
2019	1	28	2	30	28	2.5	28.10417	9.13
2019	1	28	3	30	28	3.5	28.14583	8.53
2019	1	28	4	30	28	4.5	28.18750	7.79
2019	1	28	5	30	28	5.5	28.22917	6.71
2019	1	28	6	30	28	6.5	28.27083	5.95
2019	1	28	7	30	28	7.5	28.31250	6.83
2019	1	28	8	30	28	8.5	28.35417	8.35
2019	1	28	9	30	28	9.5	28.39583	10.02
2019	1	28	10	30	28	10.5	28.43750	12.91
2019	1	28	11	30	28	11.5	28.47917	14.12
2019	1	28	12	30	28	12.5	28.52083	15.46
2019	1	28	13	30	28	13.5	28.56250	16.03
2019	1	28	14	30	28	14.5	28.60417	16.61
2019	1	28	15	30	28	15.5	28.64583	16.66
2019	1	28	16	30	28	16.5	28.68750	16.46
2019	1	28	17	30	28	17.5	28.72917	15.16
2019	1	28	18	30	28	18.5	28.77083	12.73
2019	1	28	19	30	28	19.5	28.81250	11.85
2019	1	28	20	30	28	20.5	28.85417	11.01
2019	1	28	21	30	28	21.5	28.89583	10.80
2019	1	28	22	30	28	22.5	28.93750	10.26
2019	1	28	23	30	28	23.5	28.97917	10.06
2019	1	29	0	30	29	0.5	29.02083	9.40
2019	1	29	1	30	29	1.5	29.06250	9.21
2019	1	29	2	30	29	2.5	29.10417	9.33
2019	1	29	3	30	29	3.5	29.14583	9.08
2019	1	29	4	30	29	4.5	29.18750	9.61
2019	1	29	5	30	29	5.5	29.22917	9.63
2019	1	29	6	30	29	6.5	29.27083	9.61
2019	1	29	7	30	29	7.5	29.31250	9.69
2019	1	29	8	30	29	8.5	29.35417	10.51
2019	1	29	9	30	29	9.5	29.39583	12.40
2019	1	29	10	30	29	10.5	29.43750	14.04
2019	1	29	11	30	29	11.5	29.47917	15.32
2019	1	29	12	30	29	12.5	29.52083	16.47
2019	1	29	13	30	29	13.5	29.56250	16.90
2019	1	29	14	30	29	14.5	29.60417	17.20
2019	1	29	15	30	29	15.5	29.64583	17.01
2019	1	29	16	30	29	16.5	29.68750	16.44
2019	1	29	17	30	29	17.5	29.72917	15.06
2019	1	29	18	30	29	18.5	29.77083	12.79
2019	1	29	19	30	29	19.5	29.81250	11.01
2019	1	29	20	30	29	20.5	29.85417	10.59
2019	1	29	21	30	29	21.5	29.89583	9.13
2019	1	29	22	30	29	22.5	29.93750	-9999.00
2019	1	29	23	30	29	23.5	29.97917	-9999.00
2019	1	30	0	30	30	0.5	30.02083	-9999.00
2019	1	30	1	30	30	1.5	30.06250	-9999.00
2019	1	30	2	30	30	2.5	30.10417	-9999.00
2019	1	30	3	30	30	3.5	30.14583	-9999.00
2019	1	30	4	30	30	4.5	30.18750	-9999.00
2019	1	30	5	30	30	5.5	30.22917	8.12
2019	1	30	6	30	30	6.5	30.27083	8.33
2019	1	30	7	30	30	7.5	30.31250	8.14
2019	1	30	8	30	30	8.5	30.35417	9.14
2019	1	30	9	30	30	9.5	30.39583	11.52
2019	1	30	10	30	30	10.5	30.43750	14.06
2019	1	30	11	30	30	11.5	30.47917	15.96
2019	1	30	12	30	30	12.5	30.52083	16.83
2019	1	30	13	30	30	13.5	30.56250	17.58
2019	1	30	14	30	30	14.5	30.60417	18.10
2019	1	30	15	30	30	15.5	30.64583	18.47
2019	1	30	16	30	30	16.5	30.68750	18.42
2019	1	30	17	30	30	17.5	30.72917	16.67
2019	1	30	18	30	30	18.5	30.77083	13.49
2019	1	30	19	30	30	19.5	30.81250	12.19
2019	1	30	20	30	30	20.5	30.85417	11.66
2019	1	30	21	30	30	21.5	30.89583	11.52
2019	1	30	22	30	30	22.5	30.93750	11.00
2019	1	30	23	30	30	23.5	30.97917	9.86
2019	1	31	0	30	31	0.5	31.02083	9.65
2019	1	31	1	30	31	1.5	31.06250	9.06
2019	1	31	2	30	31	2.5	31.10417	8.81
2019	1	31	3	30	31	3.5	31.14583	8.89
2019	1	31	4	30	31	4.5	31.18750	8.93
2019	1	31	5	30	31	5.5	31.22917	-9999.00
2019	1	31	6	30	31	6.5	31.27083	-9999.00
2019	1	31	7	30	31	7.5	31.31250	-9999.00
2019	1	31	8	30	31	8.5	31.35417	-9999.00
2019	1	31	9	30	31	9.5	31.39583	12.58
2019	1	31	10	30	31	10.5	31.43750	14.76
2019	1	31	11	30	31	11.5	31.47917	15.45
2019	1	31	12	30	31	12.5	31.52083	15.04
2019	1	31	13	30	31	13.5	31.56250	15.98
2019	1	31	14	30	31	14.5	31.60417	17.00
2019	1	31	15	30	31	15.5	31.64583	17.34
2019	1	31	16	30	31	16.5	31.68750	17.36
2019	1	31	17	30	31	17.5	31.72917	16.01
2019	1	31	18	30	31	18.5	31.77083	13.37
2019	1	31	19	30	31	19.5	31.81250	11.95
2019	1	31	20	30	31	20.5	31.85417	10.72
2019	1	31	21	30	31	21.5	31.89583	10.40
2019	1	31	22	30	31	22.5	31.93750	10.37
2019	1	31	23	30	31	23.5	31.97917	12.18
2019	2	1	0	30	32	0.5	32.02083	12.08
2019	2	1	1	30	32	1.5	32.06250	11.42
2019	2	1	2	30	32	2.5	32.10417	10.97
2019	2	1	3	30	32	3.5	32.14583	10.54
2019	2	1	4	30	32	4.5	32.18750	9.69
2019	2	1	5	30	32	5.5	32.22917	10.16
2019	2	1	6	30	32	6.5	32.27083	9.84
2019	2	1	7	30	32	7.5	32.31250	9.06
2019	2	1	8	30	32	8.5	32.35417	10.08
2019	2	1	9	30	32	9.5	32.39583	12.89
2019	2	1	10	30	32	10.5	32.43750	14.25
2019	2	1	11	30	32	11.5	32.47917	15.24
2019	2	1	12	30	32	12.5	32.52083	16.12
2019	2	1	13	30	32	13.5	32.56250	16.49
2019	2	1	14	30	32	14.5	32.60417	16.27
2019	2	1	15	30	32	15.5	32.64583	15.52
2019	2	1	16	30	32	16.5	32.68750	15.04
2019	2	1	17	30	32	17.5	32.72917	-9999.00
2019	2	1	18	30	32	18.5	32.77083	-9999.00
2019	2	1	19	30	32	19.5	32.81250	-9999.00
2019	2	1	20	30	32	20.5	32.85417	-9999.00
2019	2	1	21	30	32	21.5	32.89583	-9999.00
2019	2	1	22	30	32	22.5	32.93750	-9999.00
2019	2	1	23	30	32	23.5	32.97917	-9999.00
2019	2	2	0	30	33	0.5	33.02083	-9999.00
2019	2	2	1	30	33	1.5	33.06250	-9999.00
2019	2	2	2	30	33	2.5	33.10417	-9999.00
2019	2	2	3	30	33	3.5	33.14583	-9999.00
2019	2	2	4	30	33	4.5	33.18750	-9999.00
2019	2	2	5	30	33	5.5	33.22917	-9999.00
2019	2	2	6	30	33	6.5	33.27083	-9999.00
2019	2	2	7	30	33	7.5	33.31250	-9999.00
2019	2	2	8	30	33	8.5	33.35417	-9999.00
2019	2	2	9	30	33	9.5	33.39583	12.23
2019	2	2	10	30	33	10.5	33.43750	12.62
2019	2	2	11	30	33	11.5	33.47917	12.86
2019	2	2	12	30	33	12.5	33.52083	13.58
2019	2	2	13	30	33	13.5	33.56250	13.68
2019	2	2	14	30	33	14.5	33.60417	14.10
2019	2	2	15	30	33	15.5	33.64583	14.66
2019	2	2	16	30	33	16.5	33.68750	14.14
2019	2	2	17	30	33	17.5	33.72917	13.09
2019	2	2	18	30	33	18.5	33.77083	11.24
2019	2	2	19	30	33	19.5	33.81250	11.63
2019	2	2	20	30	33	20.5	33.85417	12.05
2019	2	2	21	30	33	21.5	33.89583	12.06
2019	2	2	22	30	33	22.5	33.93750	12.34
2019	2	2	23	30	33	23.5	33.97917	12.41
2019	2	3	0	30	34	0.5	34.02083	12.02
2019	2	3	1	30	34	1.5	34.06250	10.89
2019	2	3	2	30	34	2.5	34.10417	10.49
2019	2	3	3	30	34	3.5	34.14583	11.96
2019	2	3	4	30	34	4.5	34.18750	-9999.00
2019	2	3	5	30	34	5.5	34.22917	-9999.00
2019	2	3	6	30	34	6.5	34.27083	-9999.00
2019	2	3	7	30	34	7.5	34.31250	-9999.00
2019	2	3	8	30	34	8.5	34.35417	-9999.00
2019	2	3	9	30	34	9.5	34.39583	-9999.00
2019	2	3	10	30	34	10.5	34.43750	-9999.00
2019	2	3	11	30	34	11.5	34.47917	13.74
2019	2	3	12	30	34	12.5	34.52083	14.04
2019	2	3	13	30	34	13.5	34.56250	14.10
2019	2	3	14	30	34	14.5	34.60417	13.94
2019	2	3	15	30	34	15.5	34.64583	13.43
2019	2	3	16	30	34	16.5	34.68750	13.76
2019	2	3	17	30	34	17.5	34.72917	12.96
2019	2	3	18	30	34	18.5	34.77083	11.76
2019	2	3	19	30	34	19.5	34.81250	11.36
2019	2	3	20	30	34	20.5	34.85417	11.64
2019	2	3	21	30	34	21.5	34.89583	10.91
2019	2	3	22	30	34	22.5	34.93750	10.81
2019	2	3	23	30	34	23.5	34.97917	11.09
2019	2	4	0	30	35	0.5	35.02083	11.16
2019	2	4	1	30	35	1.5	35.06250	-9999.00
2019	2	4	2	30	35	2.5	35.10417	-9999.00
2019	2	4	3	30	35	3.5	35.14583	-9999.00
2019	2	4	4	30	35	4.5	35.18750	-9999.00
2019	2	4	5	30	35	5.5	35.22917	-9999.00
2019	2	4	6	30	35	6.5	35.27083	-9999.00
2019	2	4	7	30	35	7.5	35.31250	-9999.00
2019	2	4	8	30	35	8.5	35.35417	-9999.00
2019	2	4	9	30	35	9.5	35.39583	11.56
2019	2	4	10	30	35	10.5	35.43750	10.06
2019	2	4	11	30	35	11.5	35.47917	7.75
2019	2	4	12	30	35	12.5	35.52083	8.05
2019	2	4	13	30	35	13.5	35.56250	8.54
2019	2	4	14	30	35	14.5	35.60417	7.44
2019	2	4	15	30	35	15.5	35.64583	7.87
2019	2	4	16	30	35	16.5	35.68750	7.48
2019	2	4	17	30	35	17.5	35.72917	6.16
2019	2	4	18	30	35	18.5	35.77083	6.05
2019	2	4	19	30	35	19.5	35.81250	5.51
2019	2	4	20	30	35	20.5	35.85417	5.64
2019	2	4	21	30	35	21.5	35.89583	5.43
2019	2	4	22	30	35	22.5	35.93750	5.31
2019	2	4	23	30	35	23.5	35.97917	4.92
2019	2	5	0	30	36	0.5	36.02083	4.68
2019	2	5	1	30	36	1.5	36.06250	4.68
2019	2	5	2	30	36	2.5	36.10417	4.27
2019	2	5	3	30	36	3.5	36.14583	4.32
2019	2	5	4	30	36	4.5	36.18750	4.33
2019	2	5	5	30	36	5.5	36.22917	4.63
2019	2	5	6	30	36	6.5	36.27083	4.26
2019	2	5	7	30	36	7.5	36.31250	3.91
2019	2	5	8	30	36	8.5	36.35417	3.28
2019	2	5	9	30	36	9.5	36.39583	4.19
2019	2	5	10	30	36	10.5	36.43750	5.68
2019	2	5	11	30	36	11.5	36.47917	6.25
2019	2	5	12	30	36	12.5	36.52083	6.83
2019	2	5	13	30	36	13.5	36.56250	6.84
2019	2	5	14	30	36	14.5	36.60417	7.77
2019	2	5	15	30	36	15.5	36.64583	7.56
2019	2	5	16	30	36	16.5	36.68750	7.19
2019	2	5	17	30	36	17.5	36.72917	6.44
2019	2	5	18	30	36	18.5	36.77083	5.08
2019	2	5	19	30	36	19.5	36.81250	3.75
2019	2	5	20	30	36	20.5	36.85417	2.98
2019	2	5	21	30	36	21.5	36.89583	2.44
2019	2	5	22	30	36	22.5	36.93750	2.39
2019	2	5	23	30	36	23.5	36.97917	2.36
2019	2	6	0	30	37	0.5	37.02083	2.04
2019	2	6	1	30	37	1.5	37.06250	2.03
2019	2	6	2	30	37	2.5	37.10417	1.84
2019	2	6	3	30	37	3.5	37.14583	1.25
2019	2	6	4	30	37	4.5	37.18750	-9999.00
2019	2	6	5	30	37	5.5	37.22917	-9999.00
2019	2	6	6	30	37	6.5	37.27083	-9999.00
2019	2	6	7	30	37	7.5	37.31250	-9999.00
2019	2	6	8	30	37	8.5	37.35417	-9999.00
2019	2	6	9	30	37	9.5	37.39583	4.95
2019	2	6	10	30	37	10.5	37.43750	6.52
2019	2	6	11	30	37	11.5	37.47917	7.55
2019	2	6	12	30	37	12.5	37.52083	8.48
2019	2	6	13	30	37	13.5	37.56250	9.21
2019	2	6	14	30	37	14.5	37.60417	9.65
2019	2	6	15	30	37	15.5	37.64583	9.95
2019	2	6	16	30	37	16.5	37.68750	10.01
2019	2	6	17	30	37	17.5	37.72917	9.28
2019	2	6	18	30	37	18.5	37.77083	7.22
2019	2	6	19	30	37	19.5	37.81250	5.26
2019	2	6	20	30	37	20.5	37.85417	3.86
2019	2	6	21	30	37	21.5	37.89583	3.60
2019	2	6	22	30	37	22.5	37.93750	2.56
2019	2	6	23	30	37	23.5	37.97917	1.86
2019	2	7	0	30	38	0.5	38.02083	1.35
2019	2	7	1	30	38	1.5	38.06250	0.70
2019	2	7	2	30	38	2.5	38.10417	0.75
2019	2	7	3	30	38	3.5	38.14583	0.94
2019	2	7	4	30	38	4.5	38.18750	0.81
2019	2	7	5	30	38	5.5	38.22917	0.45
2019	2	7	6	30	38	6.5	38.27083	-9999.00
2019	2	7	7	30	38	7.5	38.31250	-9999.00
2019	2	7	8	30	38	8.5	38.35417	2.21
2019	2	7	9	30	38	9.5	38.39583	4.78
2019	2	7	10	30	38	10.5	38.43750	6.88
2019	2	7	11	30	38	11.5	38.47917	8.43
2019	2	7	12	30	38	12.5	38.52083	9.34
2019	2	7	13	30	38	13.5	38.56250	9.83
2019	2	7	14	30	38	14.5	38.60417	10.17
2019	2	7	15	30	38	15.5	38.64583	10.27
2019	2	7	16	30	38	16.5	38.68750	10.24
2019	2	7	17	30	38	17.5	38.72917	9.60
2019	2	7	18	30	38	18.5	38.77083	7.11
2019	2	7	19	30	38	19.5	38.81250	5.00
2019	2	7	20	30	38	20.5	38.85417	4.04
2019	2	7	21	30	38	21.5	38.89583	3.52
2019	2	7	22	30	38	22.5	38.93750	2.92
2019	2	7	23	30	38	23.5	38.97917	2.24
2019	2	8	0	30	39	0.5	39.02083	2.58
2019	2	8	1	30	39	1.5	39.06250	2.64
2019	2	8	2	30	39	2.5	39.10417	3.16
2019	2	8	3	30	39	3.5	39.14583	3.61
2019	2	8	4	30	39	4.5	39.18750	4.03
2019	2	8	5	30	39	5.5	39.22917	4.18
2019	2	8	6	30	39	6.5	39.27083	4.12
2019	2	8	7	30	39	7.5	39.31250	3.97
2019	2	8	8	30	39	8.5	39.35417	5.01
2019	2	8	9	30	39	9.5	39.39583	7.89
2019	2	8	10	30	39	10.5	39.43750	10.20
2019	2	8	11	30	39	11.5	39.47917	11.09
2019	2	8	12	30	39	12.5	39.52083	11.61
2019	2	8	13	30	39	13.5	39.56250	11.84
2019	2	8	14	30	39	14.5	39.60417	11.80
2019	2	8	15	30	39	15.5	39.64583	11.60
2019	2	8	16	30	39	16.5	39.68750	11.06
2019	2	8	17	30	39	17.5	39.72917	9.48
2019	2	8	18	30	39	18.5	39.77083	8.26
2019	2	8	19	30	39	19.5	39.81250	7.70
2019	2	8	20	30	39	20.5	39.85417	7.38
2019	2	8	21	30	39	21.5	39.89583	7.19
2019	2	8	22	30	39	22.5	39.93750	7.14
2019	2	8	23	30	39	23.5	39.97917	7.52
2019	2	9	0	30	40	0.5	40.02083	7.69
2019	2	9	1	30	40	1.5	40.06250	7.65
2019	2	9	2	30	40	2.5	40.10417	7.37
2019	2	9	3	30	40	3.5	40.14583	7.32
2019	2	9	4	30	40	4.5	40.18750	7.46
2019	2	9	5	30	40	5.5	40.22917	7.37
2019	2	9	6	30	40	6.5	40.27083	7.26
2019	2	9	7	30	40	7.5	40.31250	6.75
2019	2	9	8	30	40	8.5	40.35417	7.07
2019	2	9	9	30	40	9.5	40.39583	7.84
2019	2	9	10	30	40	10.5	40.43750	8.64
2019	2	9	11	30	40	11.5	40.47917	9.49
2019	2	9	12	30	40	12.5	40.52083	10.03
2019	2	9	13	30	40	13.5	40.56250	10.65
2019	2	9	14	30	40	14.5	40.60417	-9999.00
2019	2	9	15	30	40	15.5	40.64583	-9999.00
2019	2	9	16	30	40	16.5	40.68750	-9999.00
2019	2	9	17	30	40	17.5	40.72917	-9999.00
2019	2	9	18	30	40	18.5	40.77083	-9999.00
2019	2	9	19	30	40	19.5	40.81250	-9999.00
2019	2	9	20	30	40	20.5	40.85417	-9999.00
2019	2	9	21	30	40	21.5	40.89583	-9999.00
2019	2	9	22	30	40	22.5	40.93750	-9999.00
2019	2	9	23	30	40	23.5	40.97917	-9999.00
2019	2	10	0	30	41	0.5	41.02083	-9999.00
2019	2	10	1	30	41	1.5	41.06250	-9999.00
2019	2	10	2	30	41	2.5	41.10417	-9999.00
2019	2	10	3	30	41	3.5	41.14583	-9999.00
2019	2	10	4	30	41	4.5	41.18750	-9999.00
2019	2	10	5	30	41	5.5	41.22917	-9999.00
2019	2	10	6	30	41	6.5	41.27083	-9999.00
2019	2	10	7	30	41	7.5	41.31250	-9999.00
2019	2	10	8	30	41	8.5	41.35417	-9999.00
2019	2	10	9	30	41	9.5	41.39583	5.67
2019	2	10	10	30	41	10.5	41.43750	6.30
2019	2	10	11	30	41	11.5	41.47917	7.04
2019	2	10	12	30	41	12.5	41.52083	8.09
2019	2	10	13	30	41	13.5	41.56250	8.42
2019	2	10	14	30	41	14.5	41.60417	7.99
2019	2	10	15	30	41	15.5	41.64583	7.75
2019	2	10	16	30	41	16.5	41.68750	8.14
2019	2	10	17	30	41	17.5	41.72917	7.52
2019	2	10	18	30	41	18.5	41.77083	6.34
2019	2	10	19	30	41	19.5	41.81250	4.75
2019	2	10	20	30	41	20.5	41.85417	3.93
2019	2	10	21	30	41	21.5	41.89583	3.40
2019	2	10	22	30	41	22.5	41.93750	2.99
2019	2	10	23	30	41	23.5	41.97917	2.43
2019	2	11	0	30	42	0.5	42.02083	2.21
2019	2	11	1	30	42	1.5	42.06250	2.51
2019	2	11	2	30	42	2.5	42.10417	1.80
2019	2	11	3	30	42	3.5	42.14583	1.53
2019	2	11	4	30	42	4.5	42.18750	1.57
2019	2	11	5	30	42	5.5	42.22917	1.38
2019	2	11	6	30	42	6.5	42.27083	1.23
2019	2	11	7	30	42	7.5	42.31250	1.40
2019	2	11	8	30	42	8.5	42.35417	3.61
2019	2	11	9	30	42	9.5	42.39583	6.07
2019	2	11	10	30	42	10.5	42.43750	7.59
2019	2	11	11	30	42	11.5	42.47917	8.68
2019	2	11	12	30	42	12.5	42.52083	9.34
2019	2	11	13	30	42	13.5	42.56250	9.71
2019	2	11	14	30	42	14.5	42.60417	10.23
2019	2	11	15	30	42	15.5	42.64583	10.34
2019	2	11	16	30	42	16.5	42.68750	10.44
2019	2	11	17	30	42	17.5	42.72917	9.95
2019	2	11	18	30	42	18.5	42.77083	7.16
2019	2	11	19	30	42	19.5	42.81250	5.12
2019	2	11	20	30	42	20.5	42.85417	4.35
2019	2	11	21	30	42	21.5	42.89583	3.75
2019	2	11	22	30	42	22.5	42.93750	3.37
2019	2	11	23	30	42	23.5	42.97917	3.21
2019	2	12	0	30	43	0.5	43.02083	2.83
2019	2	12	1	30	43	1.5	43.06250	2.66
2019	2	12	2	30	43	2.5	43.10417	2.46
2019	2	12	3	30	43	3.5	43.14583	2.68
2019	2	12	4	30	43	4.5	43.18750	3.40
2019	2	12	5	30	43	5.5	43.22917	3.38
2019	2	12	6	30	43	6.5	43.27083	3.36
2019	2	12	7	30	43	7.5	43.31250	3.59
2019	2	12	8	30	43	8.5	43.35417	4.74
2019	2	12	9	30	43	9.5	43.39583	6.78
2019	2	12	10	30	43	10.5	43.43750	8.10
2019	2	12	11	30	43	11.5	43.47917	8.47
2019	2	12	12	30	43	12.5	43.52083	8.93
2019	2	12	13	30	43	13.5	43.56250	9.36
2019	2	12	14	30	43	14.5	43.60417	9.31
2019	2	12	15	30	43	15.5	43.64583	9.18
2019	2	12	16	30	43	16.5	43.68750	9.09
2019	2	12	17	30	43	17.5	43.72917	8.87
2019	2	12	18	30	43	18.5	43.77083	8.49
2019	2	12	19	30	43	19.5	43.81250	7.63
2019	2	12	20	30	43	20.5	43.85417	7.39
2019	2	12	21	30	43	21.5	43.89583	9.01
2019	2	12	22	30	43	22.5	43.93750	12.69
2019	2	12	23	30	43	23.5	43.97917	12.45
2019	2	13	0	30	44	0.5	44.02083	-9999.00
2019	2	13	1	30	44	1.5	44.06250	-9999.00
2019	2	13	2	30	44	2.5	44.10417	-9999.00
2019	2	13	3	30	44	3.5	44.14583	-9999.00
2019	2	13	4	30	44	4.5	44.18750	-9999.00
2019	2	13	5	30	44	5.5	44.22917	-9999.00
2019	2	13	6	30	44	6.5	44.27083	-9999.00
2019	2	13	7	30	44	7.5	44.31250	-9999.00
2019	2	13	8	30	44	8.5	44.35417	-9999.00
2019	2	13	9	30	44	9.5	44.39583	-9999.00
2019	2	13	10	30	44	10.5	44.43750	11.63
2019	2	13	11	30	44	11.5	44.47917	12.07
2019	2	13	12	30	44	12.5	44.52083	12.65
2019	2	13	13	30	44	13.5	44.56250	13.50
2019	2	13	14	30	44	14.5	44.60417	14.68
2019	2	13	15	30	44	15.5	44.64583	15.57
2019	2	13	16	30	44	16.5	44.68750	15.96
2019	2	13	17	30	44	17.5	44.72917	16.32
2019	2	13	18	30	44	18.5	44.77083	16.70
2019	2	13	19	30	44	19.5	44.81250	17.19
2019	2	13	20	30	44	20.5	44.85417	17.32
2019	2	13	21	30	44	21.5	44.89583	17.13
2019	2	13	22	30	44	22.5	44.93750	16.55
2019	2	13	23	30	44	23.5	44.97917	16.16
2019	2	14	0	30	45	0.5	45.02083	17.27
2019	2	14	1	30	45	1.5	45.06250	17.58
2019	2	14	2	30	45	2.5	45.10417	17.90
